23	NASA_Astronauts	6	0.43186582809224316	0	0.20335429769392033	5	0.1111111111111111	8	0.09433962264150944	4	0.04821802935010482	1	0.03563941299790356	9	0.025157232704402517	7	0.018867924528301886	3	0.018867924528301886	2	0.012578616352201259	
24	NASA_Johnson	6	0.6512508077171605	5	0.13634265669712914	8	0.1284962614234284	0	0.05843256715591249	2	0.008954121665282009	7	0.005077079294747531	4	0.005077079294747531	1	0.0036924213052709313	3	0.0020308317178990122	9	6.46173728422413E-4	
25	NASA_Technology	8	0.6223760771893644	0	0.12160271046622965	5	0.10856595713338735	2	0.06871915739854165	6	0.04883258451793474	7	0.0120792516756279	4	0.007291743389555867	9	0.005965971864182073	1	0.0026515430507475877	3	0.0019150033144288135	
26	NASAblueshift	0	0.5411844217284785	5	0.11869561544310214	2	0.09149277688603531	8	0.08186195826645265	1	0.06496578524964096	9	0.031595843541437865	7	0.02956830277942046	6	0.027033876826898708	4	0.009968742079918899	3	0.0036326771986145137	
27	NASAGoddard	5	0.3480523576722914	0	0.167323765967513	8	0.1616464280082006	2	0.128686327077748	1	0.08831414603374863	6	0.044472480681280555	7	0.035798769910108816	4	0.015770383220312253	3	0.006150449455921779	9	0.003784891972874941	
28	nasahqphoto	8	0.7506708167865193	5	0.09702694000214661	6	0.07599012557690243	0	0.026188687345712138	4	0.015240957389717721	2	0.012021036814425245	7	0.010518407212622089	1	0.0072984866373296126	9	0.003005259203606311	3	0.002039283031018568	
29	NASAJPL	5	0.590607635777021	2	0.15032562585887554	7	0.09846447989484376	0	0.06721634701559419	8	0.03811913724084364	1	0.024914859293780248	6	0.012666547170938638	9	0.011053354842564379	4	0.004660333393081197	3	0.00197167951245743	
30	NASAJuno	5	0.5615443425076453	7	0.16169724770642202	0	0.08218654434250765	2	0.05466360856269113	8	0.05045871559633028	9	0.02790519877675841	3	0.020642201834862386	1	0.017201834862385322	6	0.016055045871559634	4	0.00764525993883792	
31	NASAKennedy	8	0.5383550096339114	5	0.22922687861271676	6	0.12114643545279384	0	0.05665944123314066	1	0.014872350674373796	7	0.013547687861271676	2	0.008249036608863199	9	0.007767341040462427	4	0.0074060693641618495	3	0.0027697495183044317	
32	NASASocial	5	0.5441826215022091	8	0.10824742268041238	2	0.09941089837997054	6	0.09572901325478646	0	0.04933726067746686	7	0.04050073637702504	1	0.029455081001472753	4	0.014727540500736377	9	0.011045655375552283	3	0.007363770250368188	
33	NASAVoyager	5	0.4503937007874016	0	0.14488188976377953	2	0.12913385826771653	7	0.11968503937007874	9	0.04566929133858268	6	0.03464566929133858	8	0.028346456692913385	3	0.02047244094488189	4	0.015748031496062992	1	0.011023622047244094	
34	neiltyson	0	0.6019093358322596	2	0.10595056811526297	5	0.10097223849127328	7	0.0883214243879583	4	0.04404357502635586	3	0.017687712311116318	8	0.01587208621295537	6	0.015052126039592363	1	0.006852524305962282	9	0.0033384092772636756	
35	NewHorizons2015	7	0.4203667953667954	5	0.25555019305019305	0	0.18170849420849422	8	0.056467181467181465	2	0.03981660231660231	9	0.013272200772200772	6	0.013272200772200772	3	0.008445945945945946	1	0.0065154440154440154	4	0.004584942084942085	
36	NSFVoyager2	3	0.9656381486676017	5	0.010285179990649837	0	0.007772323515661524	7	0.00730481533426835	8	0.001986909770920991	2	0.0018115942028985507	1	0.0017531556802244039	9	0.0013440860215053765	6	0.0013440860215053765	4	7.597007947639084E-4	
37	Philae2014	9	0.44310759711240977	5	0.28807150223444483	0	0.14919216225507048	7	0.0446888965280165	6	0.01959436232382262	4	0.015469233413544173	8	0.012375386730835339	3	0.011000343760742524	2	0.01065658301821932	1	0.005843932622894466	
38	PlanetQuest	2	0.5591482649842271	5	0.17875920084121977	0	0.1729758149316509	7	0.04127234490010515	1	0.01629863301787592	6	0.011303890641430074	4	0.006572029442691903	3	0.0057833859095688745	8	0.004994742376445847	9	0.0028916929547844372	
39	RandomSpaceFact	7	0.4392220421393841	5	0.2274681135931224	0	0.10570079627933197	8	0.06687337044605736	2	0.06144739623705165	6	0.03769995067296174	4	0.020576421675709958	9	0.020435487280670846	1	0.011133817208089635	3	0.009442604467620323	
40	SETIInstitute	2	0.4703693100486688	7	0.14156885198969368	5	0.12582307472087031	1	0.10735757228743201	0	0.09740910392212998	6	0.019252791296879474	8	0.01467220154594904	4	0.010521042084168337	9	0.010234755224735185	3	0.002791296879473232	
41	SKA_telescope	9	0.6587753909104194	0	0.1437965804471723	2	0.04910127137220517	6	0.04515563349408154	5	0.039164109308782696	8	0.03492620195820546	4	0.012713722051731697	7	0.006722197866432851	1	0.006429928393979249	3	0.0032149641969896245	
42	space	2	0.4228412256267409	7	0.1551532033426184	1	0.11587743732590529	5	0.10668523676880223	8	0.08412256267409471	0	0.05766016713091922	6	0.027855153203342618	4	0.016991643454038998	9	0.010306406685236769	3	0.0025069637883008357	
43	Space_Station	6	0.7125662544169611	5	0.14112190812720848	8	0.07122349823321555	0	0.046930212014134276	2	0.006404593639575972	7	0.005742049469964664	4	0.005521201413427562	9	0.004858657243816254	3	0.003202296819787986	1	0.002429328621908127	
44	SPACEdotcom	2	0.4474171164225135	7	0.22397841171935234	8	0.07679259830377795	5	0.07170393215111796	6	0.05674633770239013	1	0.05636083269082498	0	0.04957594448727833	4	0.013338473400154201	3	0.0030069390902081727	9	0.001079414032382421	
45	spacegovuk	9	0.38490874421138654	6	0.2703168982112049	0	0.1574502860256061	5	0.06056478706982657	2	0.04966857350404068	8	0.04658131299373468	7	0.019703986198129485	1	0.005811313901752474	4	0.002905656950876237	3	0.0020884409334422957	
46	SpaceSciencenew	7	0.4296090444009348	2	0.16490873492073518	8	0.15859281248026275	0	0.10560222320469904	1	0.06480136423924714	5	0.04237983957557001	6	0.01976883723867871	4	0.008210699172614161	9	0.0036000757910692855	3	0.0025263689761889723	
47	SpaceTweeps	9	0.5992270970675153	0	0.14048647419868152	8	0.12821095703568994	5	0.03682655148897477	7	0.029552170947942713	2	0.02636962946124119	6	0.024778358717890428	4	0.008865651284382815	1	0.0040918390543305296	3	0.0015912707433507615	
48	SpaceX	8	0.57875566788077	5	0.1663569464060061	6	0.10525533338288857	0	0.09722738422656657	7	0.017468222701256225	2	0.014866572511707426	4	0.010034936445402513	3	0.005500631829331748	9	0.003419311677692708	1	0.0011149929383780569	
49	StarTalkRadio	0	0.5811437403400309	5	0.10595912759745836	2	0.10183754078653615	7	0.08140133951571354	1	0.04173106646058733	8	0.03915507470376095	6	0.02266872746007213	9	0.01253649321655504	4	0.01184956208140134	3	0.001717327837884252	
50	The_SolarSystem	2	0.5072068562524348	7	0.15083755356447215	1	0.11749123490455785	5	0.06645890144137125	8	0.05539540319439034	6	0.046357615894039736	0	0.03794312426957538	4	0.011141410206466692	9	0.004207245812232177	3	0.0029606544604596804	
51	TheUniverse_TM	1	0.8841135045567523	7	0.03645401822700911	2	0.02547638773819387	4	0.01688069594034797	0	0.014498757249378625	5	0.008181441590720795	8	0.007767191383595692	6	0.0032104391052195525	3	0.0017605633802816902	9	0.0016570008285004142	
52	universetoday	7	0.42961418143899893	2	0.26798748696558916	1	0.10792492179353493	5	0.06100104275286757	8	0.049009384775808136	4	0.03336809176225235	6	0.017726798748696558	0	0.01564129301355579	9	0.013034410844629822	3	0.0046923879040667365	
